dhn_id,NIK,status_dhn,alasan,tanggal_input
DHN001045,3172010509861045,Tidak,,2025-12-02
DHN001046,3671015501011046,Tidak,,2023-05-27
DHN001047,3172012112901047,Tidak,,2023-03-03
DHN001048,3671015511851048,Tidak,,2025-02-14
DHN001049,3671012801901049,Tidak,,2023-11-24
DHN001050,3671014401971050,Tidak,,2024-07-19
DHN001051,3671016206711051,Tidak,,2025-07-31
DHN001052,3671016902761052,Tidak,,2023-06-02
DHN001053,3671014802011053,Tidak,,2025-03-03
DHN001054,3674012601691054,Tidak,,2024-12-12
DHN001055,3172016507761055,Tidak,,2025-03-13
DHN001056,3271013003661056,Ya,Laporan pihak ketiga terkait sengketa usaha,2024-02-02
DHN001057,3172015410811057,Tidak,,2026-07-12
DHN001058,3275012808801058,Tidak,,2026-01-01
DHN001059,3671014403001059,Tidak,,2025-05-08
DHN001060,3175015908671060,Tidak,,2024-10-11
DHN001061,3173010204991061,Tidak,,2023-05-23
DHN001062,3671014705921062,Tidak,,2024-01-09
DHN001063,3671011912881063,Tidak,,2023-02-22
DHN001064,3671011608741064,Tidak,,2024-11-19
DHN001065,3671011201671065,Tidak,,2024-06-22
DHN001066,3674014401671066,Tidak,,2023-08-16
DHN001067,3671011105831067,Tidak,,2024-12-27
DHN001068,3276016709941068,Tidak,,2023-09-21
DHN001069,3671011110771069,Tidak,,2025-10-25
DHN001070,3671015401861070,Tidak,,2023-02-23
DHN001071,3674011402981071,Tidak,,2025-09-17
DHN001072,3175012207031072,Tidak,,2025-10-23
DHN001073,3171015902931073,Tidak,,2025-05-12
DHN001074,3275013012691074,Tidak,,2024-09-05
DHN001075,3671010704651075,Tidak,,2025-08-09
DHN001076,3674010209771076,Tidak,,2025-09-17
DHN001077,3271015601751077,Tidak,,2023-01-16
DHN001078,3174015908851078,Tidak,,2023-08-21
DHN001079,3674016911841079,Tidak,,2025-05-10
DHN001080,3172012409731080,Tidak,,2026-04-05
DHN001081,3671016206781081,Tidak,,2025-02-07
DHN001082,3671012504821082,Tidak,,2023-10-11
DHN001083,3173014903791083,Tidak,,2023-02-03
DHN001084,3171012207741084,Tidak,,2023-11-06
DHN001085,3671016710711085,Tidak,,2024-05-05
DHN001086,3171015612841086,Tidak,,2024-01-31
DHN001087,3674012803911087,Tidak,,2025-02-17
DHN001088,3671012205951088,Tidak,,2023-09-15
DHN001089,3172016506911089,Tidak,,2025-10-03
DHN001090,3171014406961090,Tidak,,2023-03-04
DHN001091,3171013112921091,Tidak,,2025-03-30
DHN001092,3671014504961092,Tidak,,2025-01-30
DHN001093,3671014512861093,Tidak,,2024-05-14
DHN001094,3171010405681094,Tidak,,2026-02-20
DHN001095,3671010401721095,Tidak,,2023-05-28
DHN001096,3171011102691096,Tidak,,2024-03-02
DHN001097,3671015005861097,Tidak,,2025-08-25
DHN001098,3174016111721098,Tidak,,2026-01-11
DHN001099,3171011509821099,Tidak,,2026-04-29
DHN001100,3671011708771100,Tidak,,2024-11-08
DHN001101,3671011607651101,Tidak,,2025-03-03
DHN001102,3271014206871102,Tidak,,2023-10-09
DHN001103,3674011609851103,Tidak,,2024-02-18
DHN001104,3674015105931104,Tidak,,2024-11-02
DHN001105,3674012209711105,Tidak,,2024-08-26
DHN001106,3671010106841106,Tidak,,2024-04-07
DHN001107,3171014904881107,Ya,Kredit macet yang belum diselesaikan,2023-05-19
DHN001108,3275015611911108,Tidak,,2023-11-30
DHN001109,3674011601761109,Ya,Laporan pihak ketiga terkait sengketa usaha,2023-02-09
DHN001110,3276010610961110,Tidak,,2024-09-29
DHN001111,3671016508681111,Tidak,,2025-01-06
DHN001112,3173016401761112,Tidak,,2026-01-21
DHN001113,3671016012011113,Tidak,,2026-03-04
DHN001114,3275011805781114,Tidak,,2025-05-01
DHN001115,3173012801931115,Ya,Terlibat kasus fraud dokumen,2026-02-03
DHN001116,3671015010771116,Tidak,,2024-12-26
DHN001117,3671014509891117,Tidak,,2026-05-20
DHN001118,3671015512871118,Tidak,,2025-01-15
DHN001119,3175010701811119,Tidak,,2023-10-10
DHN001120,3671014308891120,Tidak,,2024-08-17
DHN001121,3671012206861121,Tidak,,2023-04-09
DHN001122,3671015211651122,Tidak,,2024-11-26
DHN001123,3275010309801123,Tidak,,2023-03-22
DHN001124,3674014403721124,Tidak,,2023-04-28
DHN001125,3674014703741125,Tidak,,2024-07-22
DHN001126,3271012110851126,Ya,Kredit macet yang belum diselesaikan,2023-06-29
DHN001127,3276013105871127,Tidak,,2023-02-14
DHN001128,3174010204031128,Tidak,,2025-03-28
DHN001129,3276012012931129,Ya,Cek/giro kosong berulang,2025-04-14
DHN001130,3276011410761130,Tidak,,2023-01-26
DHN001131,3271011102771131,Tidak,,2025-02-03
DHN001132,3674014304021132,Tidak,,2026-02-13
DHN001133,3175014402661133,Tidak,,2025-11-17
DHN001134,3671014811771134,Tidak,,2023-04-01
DHN001135,3671010504831135,Tidak,,2026-03-31
DHN001136,3172015105761136,Tidak,,2024-10-08
DHN001137,3671011111911137,Tidak,,2026-03-10
DHN001138,3671016204881138,Tidak,,2023-11-17
DHN001139,3671014808891139,Tidak,,2026-08-06
DHN001140,3276010506021140,Tidak,,2024-06-18
DHN001141,3276012404891141,Tidak,,2024-03-08
DHN001142,3275010512831142,Tidak,,2026-04-01
DHN001143,3671013006931143,Tidak,,2026-08-03
DHN001144,3671015812831144,Tidak,,2025-10-28
DHN001145,3171016806971145,Tidak,,2023-06-24
DHN001146,3671015909741146,Tidak,,2024-11-20
DHN001147,3671011112001147,Tidak,,2025-12-14
DHN001148,3671012202841148,Tidak,,2026-07-06
DHN001149,3671016708991149,Tidak,,2025-11-13
DHN001150,3671012207691150,Tidak,,2024-05-19
DHN001151,3671016406931151,Tidak,,2023-11-30
DHN001152,3271011704861152,Tidak,,2023-11-14
DHN001153,3671010101901153,Tidak,,2025-02-06
DHN001154,3276012906981154,Tidak,,2025-09-28
DHN001155,3276010908031155,Tidak,,2023-04-25
DHN001156,3671012207711156,Tidak,,2023-12-12
DHN001157,3276016102021157,Tidak,,2023-08-15
DHN001158,3671014108981158,Tidak,,2023-08-08
DHN001159,3275016109831159,Tidak,,2025-04-23
DHN001160,3271014807021160,Tidak,,2026-01-16
DHN001161,3671015205801161,Tidak,,2025-03-10
DHN001162,3175012203881162,Tidak,,2025-04-04
DHN001163,3271010403741163,Tidak,,2023-03-30
DHN001164,3271014801761164,Tidak,,2023-11-26
DHN001165,3671016302651165,Tidak,,2026-01-08
DHN001166,3674011409911166,Tidak,,2026-06-01
DHN001167,3174015106771167,Tidak,,2024-01-08
DHN001168,3671011106651168,Tidak,,2025-12-10
DHN001169,3174014211891169,Ya,Tunggakan kredit >90 hari di bank lain,2024-06-10
DHN001170,3671012504011170,Tidak,,2026-06-12
DHN001171,3275012102651171,Tidak,,2025-11-02
DHN001172,3674010711841172,Tidak,,2026-05-26
DHN001173,3271014612651173,Tidak,,2025-03-17
DHN001174,3171014502791174,Tidak,,2024-12-17
DHN001175,3174011504851175,Ya,Cek/giro kosong berulang,2026-04-22
DHN001176,3173014806761176,Tidak,,2023-07-13
DHN001177,3271012602671177,Ya,Cek/giro kosong berulang,2026-02-04
DHN001178,3173017006771178,Tidak,,2023-08-15
DHN001179,3674011407721179,Tidak,,2025-01-19
DHN001180,3671011106971180,Tidak,,2024-06-12
DHN001181,3173012101711181,Tidak,,2026-02-05
DHN001182,3174014101971182,Tidak,,2024-01-21
DHN001183,3674016107881183,Ya,Cek/giro kosong berulang,2023-06-27
DHN001184,3174011304741184,Tidak,,2023-05-22
DHN001185,3276016908981185,Tidak,,2024-10-09
DHN001186,3174015003751186,Tidak,,2024-05-09
DHN001187,3171011709931187,Tidak,,2026-02-16
DHN001188,3674012610661188,Tidak,,2024-03-27
DHN001189,3671010909671189,Ya,Terlibat kasus fraud dokumen,2025-02-12
DHN001190,3271016211921190,Tidak,,2025-03-06
DHN001191,3671011811711191,Tidak,,2026-08-02
DHN001192,3174016312661192,Tidak,,2024-09-17
DHN001193,3174014105721193,Tidak,,2024-08-06
DHN001194,3271010109921194,Tidak,,2026-04-23
DHN001195,3671010103011195,Tidak,,2024-02-07
DHN001196,3172016206781196,Tidak,,2024-08-02
DHN001197,3671010607831197,Tidak,,2025-08-13
DHN001198,3173011803831198,Tidak,,2024-07-31
DHN001199,3276010803831199,Tidak,,2024-04-13
DHN001200,3174015009681200,Tidak,,2023-04-18
DHN001201,3174012712701201,Tidak,,2024-04-21
DHN001202,3671015010661202,Tidak,,2024-08-26
DHN001203,3276010112671203,Tidak,,2026-08-09
DHN001204,3276014403961204,Tidak,,2023-10-18
DHN001205,3271015206741205,Tidak,,2025-05-31
DHN001206,3171010306971206,Tidak,,2025-08-11
DHN001207,3671016310961207,Tidak,,2026-01-25
DHN001208,3276011306011208,Tidak,,2024-07-03
DHN001209,3671014205651209,Tidak,,2024-11-29
DHN001210,3271012701741210,Tidak,,2025-03-21
DHN001211,3671012106741211,Tidak,,2025-06-08
DHN001212,3173014404971212,Ya,Tunggakan kredit >90 hari di bank lain,2023-08-12
DHN001213,3276016002791213,Tidak,,2024-11-04
DHN001214,3671016710661214,Tidak,,2024-12-18
DHN001215,3671016906991215,Tidak,,2025-03-28
DHN001216,3671016108651216,Tidak,,2026-02-25
DHN001217,3271016308831217,Tidak,,2026-08-14
DHN001218,3174013009751218,Ya,Tunggakan kredit >90 hari di bank lain,2025-04-17
DHN001219,3671012703001219,Tidak,,2023-01-07
DHN001220,3174011204721220,Tidak,,2026-05-06
DHN001221,3275011903011221,Tidak,,2025-02-23
DHN001222,3674011705821222,Tidak,,2024-09-21
DHN001223,3271016308831223,Tidak,,2023-04-28
DHN001224,3671011705701224,Tidak,,2025-01-27
DHN001225,3175010408011225,Tidak,,2025-06-17
DHN001226,3674014801661226,Tidak,,2025-11-13
DHN001227,3271015304791227,Tidak,,2025-10-07
DHN001228,3671016805011228,Tidak,,2025-05-26
DHN001229,3171014102681229,Tidak,,2025-05-05
DHN001230,3671010509681230,Tidak,,2023-02-26
DHN001231,3171010602981231,Tidak,,2023-06-05
DHN001232,3173016006741232,Tidak,,2025-08-22
DHN001233,3671015609961233,Tidak,,2026-01-20
DHN001234,3671010702951234,Tidak,,2023-11-19
DHN001235,3172011602651235,Ya,Laporan pihak ketiga terkait sengketa usaha,2025-02-19
DHN001236,3671015707811236,Tidak,,2023-07-16
DHN001237,3276011411941237,Tidak,,2024-08-05
DHN001238,3173014807881238,Tidak,,2026-07-10
DHN001239,3275016304911239,Tidak,,2025-08-22
DHN001240,3173016311741240,Tidak,,2024-04-10
DHN001241,3271011312951241,Tidak,,2023-02-04
DHN001242,3276012812981242,Ya,Cek/giro kosong berulang,2024-08-21
DHN001243,3171015311691243,Tidak,,2026-01-13
DHN001244,3671012712751244,Tidak,,2023-02-28
DHN001245,3174011808691245,Tidak,,2023-11-03
DHN001246,3276012611741246,Tidak,,2025-07-23
DHN001247,3671011905741247,Ya,Laporan pihak ketiga terkait sengketa usaha,2025-10-16
DHN001248,3276012706941248,Tidak,,2023-10-02
DHN001249,3671014401811249,Tidak,,2025-10-13
DHN001250,3174010911971250,Tidak,,2024-02-19
DHN001251,3174012207971251,Tidak,,2023-01-26
DHN001252,3175017007661252,Tidak,,2023-08-18
DHN001253,3171014912761253,Tidak,,2026-04-18
DHN001254,3276016511971254,Tidak,,2026-06-11
DHN001255,3172011406031255,Tidak,,2025-05-25
DHN001256,3174012210871256,Tidak,,2026-07-03
DHN001257,3671016302021257,Tidak,,2026-04-12
DHN001258,3173010405971258,Tidak,,2024-09-16
DHN001259,3671012604011259,Tidak,,2025-03-20
DHN001260,3271016707671260,Tidak,,2025-02-02
DHN001261,3172015706011261,Tidak,,2023-11-09
DHN001262,3275010302791262,Tidak,,2023-08-05
DHN001263,3173012906801263,Tidak,,2025-08-31
DHN001264,3173015209711264,Tidak,,2024-08-21
DHN001265,3671015401931265,Tidak,,2025-01-31
DHN001266,3671016308701266,Tidak,,2025-03-12
DHN001267,3671011106031267,Tidak,,2024-10-05
DHN001268,3171011103951268,Tidak,,2026-02-12
DHN001269,3171017110831269,Tidak,,2026-04-06
DHN001270,3271014205931270,Tidak,,2026-01-23
DHN001271,3671014803781271,Tidak,,2026-01-01
DHN001272,3671016008991272,Tidak,,2024-06-29
DHN001273,3175014809661273,Tidak,,2024-02-05
DHN001274,3271011910961274,Tidak,,2026-02-06
DHN001275,3671015603921275,Tidak,,2025-05-17
DHN001276,3275015306971276,Tidak,,2026-02-25
DHN001277,3174011405011277,Tidak,,2024-08-28
DHN001278,3674012607931278,Tidak,,2024-09-13
DHN001279,3276014808671279,Tidak,,2024-04-08
DHN001280,3671012005801280,Tidak,,2026-02-15
DHN001281,3271011401801281,Tidak,,2023-02-16
DHN001282,3275011903021282,Tidak,,2025-03-13
DHN001283,3174012506981283,Tidak,,2025-12-06
DHN001284,3174017004821284,Tidak,,2024-07-14
DHN001285,3275014109011285,Tidak,,2023-08-06
DHN001286,3671015211921286,Tidak,,2024-09-13
DHN001287,3271016608751287,Tidak,,2025-02-04
DHN001288,3671012505671288,Tidak,,2025-08-12
DHN001289,3174016101971289,Ya,Laporan pihak ketiga terkait sengketa usaha,2024-12-25
DHN001290,3671014801691290,Tidak,,2024-12-12
DHN001291,3175011512651291,Tidak,,2025-07-19
DHN001292,3275011804831292,Tidak,,2024-02-08
DHN001293,3175015303901293,Tidak,,2026-02-06
DHN001294,3175011304831294,Tidak,,2023-05-15
DHN001295,3276016306841295,Tidak,,2024-12-02
DHN001296,3674012905691296,Tidak,,2026-07-20
DHN001297,3171015205911297,Tidak,,2025-05-18
DHN001298,3671010712911298,Tidak,,2025-07-14
DHN001299,3671011112011299,Tidak,,2026-03-29
DHN001300,3671012506031300,Tidak,,2026-05-04
DHN001301,3276010608931301,Tidak,,2025-08-18
DHN001302,3276012707971302,Tidak,,2026-08-10
DHN001303,3674016102671303,Tidak,,2023-09-26
DHN001304,3173013105751304,Tidak,,2025-12-20
DHN001305,3275015203741305,Tidak,,2023-06-14
DHN001306,3172011501951306,Tidak,,2024-12-05
DHN001307,3671011110781307,Tidak,,2025-05-19
DHN001308,3173015005771308,Tidak,,2023-06-21
DHN001309,3674010712941309,Tidak,,2024-01-21
DHN001310,3674011209721310,Tidak,,2026-08-21
DHN001311,3671011905891311,Tidak,,2023-02-13
DHN001312,3173015606861312,Tidak,,2023-09-14
DHN001313,3171014402731313,Tidak,,2026-07-08
DHN001314,3671011509691314,Tidak,,2024-04-09
DHN001315,3275014401901315,Ya,Terlibat kasus fraud dokumen,2025-09-12
DHN001316,3275012402921316,Tidak,,2025-04-04
DHN001317,3275015301941317,Ya,Terlibat kasus fraud dokumen,2026-05-03
DHN001318,3172010701831318,Tidak,,2023-07-04
DHN001319,3172014711671319,Tidak,,2025-03-18
DHN001320,3175016602881320,Tidak,,2026-07-17
DHN001321,3671015607811321,Tidak,,2026-06-22
DHN001322,3174015407721322,Tidak,,2024-08-04
DHN001323,3276015904711323,Tidak,,2026-05-18
DHN001324,3172014809901324,Tidak,,2025-10-19
DHN001325,3674012412721325,Tidak,,2024-02-27
DHN001326,3671014208691326,Tidak,,2026-03-29
DHN001327,3275015105921327,Tidak,,2025-07-12
DHN001328,3172016312011328,Tidak,,2025-03-16
DHN001329,3175010606741329,Tidak,,2025-12-07
DHN001330,3671010406811330,Tidak,,2025-08-07
DHN001331,3671016312021331,Tidak,,2025-02-24
DHN001332,3172016906881332,Tidak,,2025-01-20
DHN001333,3671011601831333,Tidak,,2026-04-09
DHN001334,3271014807721334,Tidak,,2025-04-16
DHN001335,3671016212721335,Tidak,,2024-08-28
DHN001336,3271010309931336,Tidak,,2025-10-20
DHN001337,3175014104801337,Tidak,,2023-08-12
DHN001338,3671016304821338,Tidak,,2025-12-28
DHN001339,3174016710701339,Tidak,,2023-06-14
DHN001340,3171011707731340,Tidak,,2025-09-14
DHN001341,3174012204881341,Tidak,,2024-12-30
DHN001342,3173015502831342,Tidak,,2024-04-09
DHN001343,3671015509861343,Tidak,,2024-06-29
DHN001344,3671016309971344,Tidak,,2023-03-21
DHN001345,3671012411731345,Tidak,,2026-04-04
DHN001346,3671012903981346,Tidak,,2025-06-04
DHN001347,3671015108751347,Tidak,,2023-08-09
DHN001348,3674016401981348,Tidak,,2026-07-21
DHN001349,3671014206921349,Tidak,,2026-03-22
DHN001350,3175016201761350,Tidak,,2026-08-01
DHN001351,3671011111701351,Tidak,,2026-06-18
DHN001352,3175012002991352,Tidak,,2025-06-22
DHN001353,3276015608751353,Tidak,,2026-07-15
DHN001354,3671012911691354,Tidak,,2024-12-05
DHN001355,3175014212731355,Tidak,,2023-08-21
DHN001356,3671014303691356,Tidak,,2023-06-28
DHN001357,3671012605831357,Tidak,,2025-09-21
DHN001358,3174014506701358,Tidak,,2024-10-09
DHN001359,3173012201821359,Tidak,,2025-05-08
DHN001360,3276010407691360,Tidak,,2024-03-22
DHN001361,3674011210701361,Tidak,,2024-08-02
DHN001362,3671010210701362,Tidak,,2024-07-26
DHN001363,3671015703891363,Tidak,,2023-04-30
DHN001364,3173011107701364,Tidak,,2025-04-24
DHN001365,3671010605841365,Tidak,,2023-04-13
DHN001366,3174015412741366,Tidak,,2023-11-09
DHN001367,3671015407811367,Tidak,,2023-08-30
DHN001368,3275012102711368,Ya,Tunggakan kredit >90 hari di bank lain,2026-04-19
DHN001369,3173010511891369,Tidak,,2023-07-27
DHN001370,3671011006011370,Tidak,,2025-02-23
DHN001371,3172012711661371,Tidak,,2024-01-09
DHN001372,3271012701871372,Tidak,,2025-06-06
DHN001373,3671011601851373,Tidak,,2026-06-13
DHN001374,3671012403921374,Tidak,,2025-04-30
DHN001375,3671014704021375,Tidak,,2026-06-25
DHN001376,3275015511981376,Tidak,,2025-05-09
DHN001377,3671014804911377,Tidak,,2025-09-10
DHN001378,3175011003001378,Tidak,,2023-11-29
DHN001379,3671016908931379,Ya,Cek/giro kosong berulang,2025-10-29
DHN001380,3671017107691380,Tidak,,2024-05-04
DHN001381,3171015004021381,Tidak,,2024-03-15
DHN001382,3174010112961382,Tidak,,2023-12-25
DHN001383,3174016912681383,Tidak,,2023-12-31
DHN001384,3671013007711384,Tidak,,2025-02-15
DHN001385,3271010201891385,Ya,Terlibat kasus fraud dokumen,2025-10-04
DHN001386,3671014910671386,Tidak,,2024-02-13
DHN001387,3275010906781387,Tidak,,2023-05-14
DHN001388,3276011410851388,Tidak,,2026-03-02
DHN001389,3275011106001389,Tidak,,2025-04-25
DHN001390,3671011412791390,Tidak,,2025-11-24
DHN001391,3674016003821391,Tidak,,2023-12-24
DHN001392,3171012702901392,Tidak,,2024-09-15
DHN001393,3174015807871393,Tidak,,2024-02-01
DHN001394,3276011010981394,Tidak,,2025-05-11
DHN001395,3172015112981395,Tidak,,2026-04-06
DHN001396,3276016602761396,Tidak,,2025-10-21
DHN001397,3674012806711397,Tidak,,2023-05-27
DHN001398,3674016911021398,Tidak,,2023-09-16
DHN001399,3276010705691399,Tidak,,2023-04-05
DHN001400,3674016708921400,Tidak,,2023-04-02
DHN001401,3271016405911401,Tidak,,2025-05-31
DHN001402,3271012001761402,Tidak,,2025-08-26
DHN001403,3671011704741403,Tidak,,2026-02-13
DHN001404,3173015210861404,Tidak,,2026-06-13
DHN001405,3674011208951405,Tidak,,2025-07-08
DHN001406,3276016408651406,Tidak,,2023-11-20
DHN001407,3276015708731407,Tidak,,2025-05-14
DHN001408,3271010706671408,Tidak,,2025-07-28
DHN001409,3171016910711409,Tidak,,2023-09-04
DHN001410,3275016608691410,Tidak,,2025-01-28
DHN001411,3671015111691411,Tidak,,2025-05-14
DHN001412,3671010212841412,Tidak,,2026-04-12
DHN001413,3171012705671413,Tidak,,2023-06-26
DHN001414,3671014909851414,Tidak,,2026-07-31
DHN001415,3271013009001415,Tidak,,2024-09-09
DHN001416,3276017010731416,Tidak,,2025-08-17
DHN001417,3276012411751417,Tidak,,2023-01-31
DHN001418,3271011401971418,Tidak,,2023-05-30
DHN001419,3174014605821419,Tidak,,2023-11-19
DHN001420,3174012506031420,Tidak,,2026-06-21
DHN001421,3276010507771421,Tidak,,2026-01-17
DHN001422,3276015503851422,Tidak,,2024-03-08
DHN001423,3671016301011423,Tidak,,2026-04-17
DHN001424,3175010209021424,Tidak,,2024-06-07
DHN001425,3171016204021425,Tidak,,2024-12-31
DHN001426,3671010805661426,Tidak,,2024-08-22
DHN001427,3174010209651427,Tidak,,2023-06-10
DHN001428,3174014405661428,Tidak,,2025-02-21
DHN001429,3275014207971429,Ya,Kredit macet yang belum diselesaikan,2025-03-02
DHN001430,3671017009731430,Tidak,,2023-02-25
DHN001431,3276012702651431,Tidak,,2025-09-25
DHN001432,3173010106841432,Tidak,,2023-08-09
DHN001433,3671014108961433,Tidak,,2024-12-20
DHN001434,3671016306811434,Tidak,,2023-03-28
DHN001435,3671015703001435,Tidak,,2023-01-03
DHN001436,3674010702731436,Tidak,,2025-06-02
DHN001437,3173012106961437,Tidak,,2026-08-03
DHN001438,3671013103711438,Tidak,,2025-03-16
DHN001439,3171016611861439,Ya,Kredit macet yang belum diselesaikan,2023-12-06
DHN001440,3171012804711440,Tidak,,2026-01-28
DHN001441,3172015907801441,Tidak,,2024-11-10
DHN001442,3275011111961442,Tidak,,2024-02-15
DHN001443,3171015002021443,Tidak,,2023-04-13
DHN001444,3173014205881444,Tidak,,2023-03-06
DHN001445,3275010708861445,Tidak,,2024-06-17
DHN001446,3275011308011446,Tidak,,2024-11-02
DHN001447,3171016012661447,Tidak,,2025-02-05
DHN001448,3671015408871448,Tidak,,2025-08-19
DHN001449,3671015906031449,Tidak,,2025-11-08
DHN001450,3671010904861450,Tidak,,2025-03-30
DHN001451,3671011312741451,Tidak,,2025-12-29
DHN001452,3275015303831452,Tidak,,2024-11-18
DHN001453,3671015807891453,Tidak,,2026-06-20
DHN001454,3674017105771454,Tidak,,2024-01-09
DHN001455,3671015609971455,Tidak,,2023-11-04
DHN001456,3671016406751456,Tidak,,2023-11-07
DHN001457,3671010508951457,Tidak,,2023-09-16
DHN001458,3671011508951458,Ya,Tunggakan kredit >90 hari di bank lain,2023-02-07
DHN001459,3275011707681459,Tidak,,2025-02-27
DHN001460,3275016608841460,Tidak,,2024-12-10
DHN001461,3671015911931461,Tidak,,2026-07-01
DHN001462,3171015512951462,Tidak,,2025-09-06
DHN001463,3671015302931463,Tidak,,2026-08-17
DHN001464,3671012907711464,Tidak,,2025-07-14
DHN001465,3275012204681465,Tidak,,2024-09-18
DHN001466,3171015509941466,Tidak,,2026-08-07
DHN001467,3276016912791467,Tidak,,2023-08-25
DHN001468,3173016803731468,Ya,Kredit macet yang belum diselesaikan,2024-07-11
DHN001469,3271012605031469,Tidak,,2023-10-05
DHN001470,3671016411871470,Tidak,,2026-07-31
DHN001471,3671011908771471,Ya,Tunggakan kredit >90 hari di bank lain,2023-06-19
DHN001472,3671012512781472,Tidak,,2025-11-05
DHN001473,3276012706681473,Tidak,,2023-01-06
DHN001474,3171010601971474,Tidak,,2024-03-07
DHN001475,3172011209901475,Tidak,,2024-08-07
DHN001476,3271014709891476,Tidak,,2023-10-22
DHN001477,3174017008981477,Tidak,,2023-01-03
DHN001478,3276011901011478,Ya,Cek/giro kosong berulang,2026-01-30
DHN001479,3172010408741479,Tidak,,2025-08-14
DHN001480,3674014407771480,Tidak,,2023-12-21
DHN001481,3671010201981481,Tidak,,2023-05-19
DHN001482,3173010505871482,Tidak,,2025-10-20
DHN001483,3271014410821483,Tidak,,2023-02-26
DHN001484,3172014602891484,Tidak,,2024-07-28
DHN001485,3275011008031485,Tidak,,2025-05-28
DHN001486,3276010810711486,Tidak,,2025-05-05
DHN001487,3674016808851487,Tidak,,2025-12-11
DHN001488,3271014812991488,Ya,Cek/giro kosong berulang,2026-08-07
DHN001489,3671010306801489,Tidak,,2023-02-26
DHN001490,3175010408711490,Tidak,,2026-02-16
DHN001491,3172015902031491,Tidak,,2023-09-05
DHN001492,3671012410011492,Tidak,,2025-09-28
DHN001493,3671010409851493,Tidak,,2026-06-04
DHN001494,3671012406681494,Tidak,,2025-03-05
DHN001495,3671015212951495,Ya,Terlibat kasus fraud dokumen,2023-09-12
DHN001496,3271012504901496,Tidak,,2023-06-15
DHN001497,3175016310771497,Tidak,,2025-06-07
DHN001498,3276017006791498,Tidak,,2025-09-17
DHN001499,3171010407811499,Tidak,,2023-08-11
DHN001500,3275010307781500,Tidak,,2023-10-28
DHN001501,3671014705661501,Tidak,,2024-04-26
DHN001502,3271014701721502,Tidak,,2023-03-25
DHN001503,3671014803671503,Tidak,,2024-06-27
DHN001504,3171015312841504,Ya,Cek/giro kosong berulang,2024-12-03
DHN001505,3174010207771505,Tidak,,2025-11-05
DHN001506,3275011908661506,Tidak,,2024-04-07
DHN001507,3174014102841507,Tidak,,2025-03-24
DHN001508,3174016011731508,Tidak,,2025-01-17
DHN001509,3671010403001509,Tidak,,2026-05-21
DHN001510,3173010603751510,Tidak,,2026-06-01
DHN001511,3173016402841511,Ya,Laporan pihak ketiga terkait sengketa usaha,2023-01-05
DHN001512,3674010605001512,Tidak,,2026-07-18
DHN001513,3275016111801513,Tidak,,2023-07-16
DHN001514,3674016612731514,Tidak,,2025-04-12
DHN001515,3671012206931515,Tidak,,2025-04-30
DHN001516,3674012607671516,Tidak,,2025-01-03
DHN001517,3172012806671517,Tidak,,2026-01-22
DHN001518,3275012104941518,Tidak,,2023-07-28
DHN001519,3671011404751519,Tidak,,2024-04-05
DHN001520,3275010811001520,Tidak,,2025-05-14
DHN001521,3671012010791521,Tidak,,2025-04-14
DHN001522,3276015409671522,Tidak,,2023-12-02
DHN001523,3275010602711523,Tidak,,2023-12-09
DHN001524,3671015903831524,Tidak,,2023-11-10
DHN001525,3671014112701525,Tidak,,2023-03-20
DHN001526,3671016104931526,Tidak,,2026-01-17
DHN001527,3671012402731527,Tidak,,2025-02-09
DHN001528,3674012003771528,Tidak,,2023-05-09
DHN001529,3674012609781529,Tidak,,2023-02-26
DHN001530,3276016004821530,Tidak,,2023-10-13
DHN001531,3173014812731531,Tidak,,2023-07-25
DHN001532,3671014103711532,Tidak,,2024-05-01
DHN001533,3171012409881533,Tidak,,2023-02-12
DHN001534,3671015006921534,Tidak,,2025-01-14
DHN001535,3271016803001535,Tidak,,2023-02-20
DHN001536,3276015610901536,Tidak,,2026-03-15
DHN001537,3172014606971537,Tidak,,2025-02-19
DHN001538,3671011610701538,Tidak,,2024-04-28
DHN001539,3671015508811539,Tidak,,2026-05-18
DHN001540,3271015102821540,Tidak,,2026-03-20
DHN001541,3171010212971541,Tidak,,2024-06-16
DHN001542,3275016509901542,Tidak,,2025-09-20
DHN001543,3174017012741543,Tidak,,2026-02-01
DHN001544,3175011007851544,Tidak,,2024-02-02
DHN001545,3674016001001545,Tidak,,2024-08-26
DHN001546,3173012708841546,Tidak,,2025-12-20
DHN001547,3671010802671547,Tidak,,2026-01-25
DHN001548,3671014412731548,Tidak,,2023-05-28
DHN001549,3671010209741549,Tidak,,2024-06-28
DHN001550,3671016601951550,Tidak,,2025-03-23
DHN001551,3171016106771551,Tidak,,2023-01-13
DHN001552,3171016402771552,Tidak,,2026-02-17
DHN001553,3171011009941553,Tidak,,2023-10-25
DHN001554,3173016210931554,Tidak,,2024-06-16
DHN001555,3172014810841555,Tidak,,2025-06-28
DHN001556,3172012901001556,Tidak,,2024-09-10
DHN001557,3671010104851557,Tidak,,2023-02-01
DHN001558,3674012003011558,Tidak,,2025-08-17
DHN001559,3275011405911559,Tidak,,2026-03-06
DHN001560,3173012505821560,Tidak,,2024-09-11
DHN001561,3173016611721561,Tidak,,2024-03-01
DHN001562,3271011211841562,Tidak,,2024-09-28
